uf,tipo_area,sexo,idade,cor,pessoas_dom,freq_esc,nivel_instrucao,ocup_forca,trab_procurou,motivo_ntrab,serv_pub,ocup_cond,ocup_desc,ocup_cod,ocup_grupo,ocup_pos,ocup_pos2,ativ_cod,ativ_grupo,prev,ocup_horas,rendimento,rendimento_total
25,2,feminino,36,4,8,2.0,fundamental,1.0,,,,1.0,esp_trat_beleza,5142.0,5.0,5.0,9.0,96020.0,10.0,2.0,2.0,500.0,400.0
25,4,feminino,25,4,8,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,
29,4,feminino,34,1,3,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
25,4,masculino,7,4,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
17,1,feminino,3,4,5,,,,,,,,,,,,,,,,,,
25,1,feminino,48,4,3,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,
22,3,feminino,53,4,4,2.0,superior,1.0,,,1.0,1.0,nutricionista,2265.0,2.0,3.0,7.0,86001.0,9.0,1.0,5.0,1600.0,3500.0
15,1,feminino,38,4,5,2.0,medio,1.0,,,,1.0,sec_geral,4120.0,4.0,1.0,1.0,86002.0,9.0,1.0,3.0,1000.0,1000.0
29,4,feminino,36,4,7,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
33,4,masculino,63,4,3,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,
42,4,masculino,34,1,5,2.0,superior,1.0,,,,1.0,dirig_adm,1219.0,1.0,1.0,1.0,10030.0,2.0,1.0,3.0,4000.0,4000.0
31,2,masculino,2,4,4,,,,,,,,,,,,,,,,,,
50,4,feminino,61,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
32,2,feminino,34,1,2,2.0,medio,2.0,2.0,2.0,,,,,,,,,,,,,
43,1,feminino,74,1,4,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
22,4,feminino,24,4,4,2.0,fundamental,1.0,1.0,,,2.0,,,,,,,,,,,
21,4,masculino,37,4,2,2.0,sem_instrucao,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,5.0,9.0,1402.0,1.0,2.0,2.0,200.0,0.0
23,1,feminino,27,1,4,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,
32,1,masculino,63,4,2,2.0,fundamental_inc,1.0,,,,1.0,espec_polit_serv_pessoal,2423.0,2.0,5.0,9.0,41000.0,3.0,1.0,3.0,3000.0,3000.0
53,1,feminino,39,1,6,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
41,1,feminino,61,1,6,2.0,medio,1.0,,,,1.0,vend_domiciliar,5243.0,5.0,5.0,9.0,48010.0,4.0,1.0,2.0,1200.0,1200.0
26,4,masculino,3,4,7,,,,,,,,,,,,,,,,,,
15,4,masculino,16,2,3,1.0,medio_inc,1.0,,,,1.0,agricultor,6111.0,6.0,6.0,10.0,1108.0,1.0,2.0,2.0,,
24,1,feminino,15,1,3,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
42,4,masculino,42,1,3,2.0,superior,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,2.0,4.0,3000.0,3200.0
35,4,feminino,45,1,2,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,
51,4,masculino,73,4,2,2.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,
52,1,feminino,39,1,5,2.0,medio,1.0,,,,1.0,caixa_exped_bilhete,5230.0,5.0,3.0,5.0,48030.0,4.0,1.0,2.0,1100.0,1000.0
41,4,masculino,45,1,4,2.0,fundamental_inc,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1113.0,1.0,1.0,5.0,700.0,700.0
43,4,feminino,16,1,4,1.0,medio_inc,1.0,,,,1.0,trab_element_pecuaria,9212.0,9.0,6.0,10.0,1201.0,1.0,2.0,1.0,,
21,4,masculino,26,4,7,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,5.0,9.0,1119.0,1.0,2.0,1.0,240.0,240.0
21,4,feminino,9,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
17,4,feminino,5,4,2,1.0,sem_instrucao,,,,,,,,,,,,,,,,
35,4,masculino,49,1,5,2.0,superior,1.0,,,,1.0,represent_comercial,3322.0,3.0,1.0,2.0,45030.0,4.0,2.0,3.0,5000.0,5000.0
52,1,masculino,67,2,5,2.0,sem_instrucao,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,56011.0,6.0,2.0,2.0,600.0,600.0
21,4,feminino,27,4,3,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
42,4,feminino,53,1,1,2.0,medio,1.0,,,,1.0,port_zelador,5153.0,5.0,1.0,1.0,86002.0,9.0,1.0,3.0,948.0,948.0
53,1,masculino,40,1,4,2.0,superior,1.0,,,,1.0,dirig_ti_comunic,1330.0,1.0,1.0,1.0,62000.0,7.0,1.0,3.0,8000.0,8000.0
41,4,feminino,62,2,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
43,4,feminino,9,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
42,4,masculino,62,1,3,2.0,medio,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1102.0,1.0,1.0,5.0,2000.0,2000.0
31,4,feminino,63,4,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
42,4,feminino,60,1,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
21,2,masculino,5,4,4,2.0,sem_instrucao,,,,,,,,,,,,,,,,
26,4,masculino,54,4,3,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
50,4,masculino,26,4,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
43,4,masculino,16,1,3,1.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
35,4,masculino,20,1,4,2.0,medio_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,6.0,10.0,1201.0,1.0,2.0,2.0,,
51,4,feminino,2,1,4,,,,,,,,,,,,,,,,,,
33,1,feminino,44,4,3,2.0,superior,1.0,1.0,,,2.0,,,,,,,,,,,
13,4,feminino,50,4,10,2.0,sem_instrucao,1.0,,,,1.0,agricultor,6111.0,6.0,6.0,10.0,1108.0,1.0,2.0,2.0,,
51,2,masculino,44,4,3,2.0,fundamental_inc,1.0,,,,1.0,op_maq_agric_florestal,8341.0,8.0,1.0,1.0,1201.0,1.0,1.0,3.0,1600.0,1600.0
15,4,masculino,61,4,2,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,
43,2,masculino,15,1,5,1.0,fundamental,2.0,2.0,4.0,,,,,,,,,,,,,
15,4,feminino,40,1,3,2.0,medio,1.0,,,,1.0,op_maq_costura,8153.0,8.0,1.0,2.0,14001.0,2.0,2.0,3.0,937.0,0.0
27,4,feminino,7,1,6,1.0,sem_instrucao,,,,,,,,,,,,,,,,
27,1,masculino,20,4,4,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
23,2,feminino,23,4,4,2.0,medio,1.0,,,,1.0,escriturario_geral,4110.0,4.0,3.0,6.0,84016.0,8.0,2.0,3.0,1100.0,1100.0
27,1,feminino,63,4,2,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
21,4,feminino,23,1,9,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
42,4,feminino,11,1,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
53,1,feminino,77,1,5,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
23,2,feminino,35,4,2,2.0,fundamental_inc,1.0,,,,1.0,cozinheiro,5120.0,5.0,5.0,9.0,56012.0,6.0,2.0,4.0,1000.0,1000.0
21,1,masculino,40,4,5,2.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
33,4,masculino,33,4,1,2.0,medio,1.0,,,,1.0,operad_instal_prod_energ,3131.0,3.0,1.0,1.0,35010.0,2.0,1.0,3.0,1500.0,1500.0
23,4,masculino,22,4,7,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
24,1,feminino,70,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
23,4,masculino,42,4,4,2.0,fundamental,1.0,,,,1.0,pescador,6225.0,6.0,1.0,2.0,3001.0,1.0,2.0,5.0,150.0,0.0
31,1,feminino,88,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
33,2,feminino,54,4,1,2.0,medio,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,3.0,97000.0,11.0,1.0,3.0,1200.0,1200.0
43,4,feminino,75,1,2,2.0,superior,2.0,2.0,3.0,,,,,,,,,,,,,
50,4,masculino,14,1,4,1.0,fundamental,2.0,2.0,5.0,,,,,,,,,,,,,
42,4,feminino,65,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
15,4,feminino,46,4,3,2.0,fundamental,1.0,,,,1.0,cozinheiro,5120.0,5.0,5.0,9.0,56012.0,6.0,2.0,2.0,700.0,700.0
31,2,masculino,75,1,6,2.0,medio,2.0,2.0,5.0,,,,,,,,,,,,,
33,1,feminino,3,4,3,,,,,,,,,,,,,,,,,,
26,1,feminino,75,1,3,2.0,medio,2.0,2.0,4.0,,,,,,,,,,,,,
31,1,feminino,21,2,5,1.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
28,2,feminino,51,4,3,2.0,sem_instrucao,2.0,2.0,1.0,,,,,,,,,,,,,
27,4,feminino,11,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
23,1,feminino,7,2,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
43,1,feminino,79,1,3,2.0,medio,2.0,2.0,4.0,,,,,,,,,,,,,
13,1,feminino,1,1,9,,,,,,,,,,,,,,,,,,
27,4,feminino,1,4,3,,,,,,,,,,,,,,,,,,
21,4,masculino,6,4,6,1.0,sem_instrucao,,,,,,,,,,,,,,,,
43,2,masculino,55,1,2,2.0,fundamental,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,2.0,3.0,1500.0,1500.0
26,4,feminino,49,1,3,2.0,medio,1.0,,,,1.0,dirig_comercio,1221.0,1.0,1.0,1.0,48079.0,4.0,1.0,3.0,2000.0,2000.0
26,1,masculino,6,4,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
41,1,feminino,4,1,3,,,,,,,,,,,,,,,,,,
12,4,masculino,82,4,2,2.0,sem_instrucao,2.0,2.0,4.0,,,,,,,,,,,,,
41,4,feminino,62,1,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
15,4,masculino,13,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
43,4,masculino,65,1,4,2.0,fundamental_inc,1.0,,,,1.0,op_inst_proc_metais,8121.0,8.0,1.0,1.0,25001.0,2.0,1.0,3.0,1800.0,1800.0
35,2,feminino,37,1,3,2.0,medio,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,48080.0,4.0,1.0,5.0,1300.0,1300.0
13,1,feminino,60,4,2,2.0,superior,2.0,2.0,3.0,,,,,,,,,,,,,
29,4,masculino,16,2,4,1.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,
52,1,feminino,56,1,2,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
24,1,masculino,5,1,4,2.0,sem_instrucao,,,,,,,,,,,,,,,,
31,4,masculino,35,4,3,2.0,medio,1.0,,,,1.0,trab_contr_abastec_estoq,4321.0,4.0,1.0,1.0,61000.0,7.0,1.0,3.0,937.0,937.0
23,4,feminino,51,2,3,2.0,medio,2.0,2.0,3.0,,,,,,,,,,,,,
52,4,masculino,56,4,3,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,1201.0,1.0,2.0,5.0,1000.0,1000.0
29,1,feminino,2,4,5,,,,,,,,,,,,,,,,,,
41,4,feminino,45,1,3,2.0,medio,1.0,,,,1.0,agricultor,6111.0,6.0,5.0,9.0,1107.0,1.0,1.0,3.0,2000.0,1300.0
43,4,feminino,50,1,4,2.0,fundamental_inc,1.0,,,,1.0,agricultor_horta_viv_jardim,6112.0,6.0,5.0,9.0,1109.0,1.0,1.0,2.0,300.0,300.0
13,4,masculino,5,4,9,2.0,sem_instrucao,,,,,,,,,,,,,,,,
35,2,masculino,49,4,5,2.0,fundamental_inc,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,2.0,2.0,1500.0,0.0
50,4,feminino,56,1,4,2.0,fundamental_inc,1.0,,,,1.0,alfaiate,7531.0,7.0,5.0,9.0,14002.0,2.0,2.0,1.0,250.0,210.0
23,1,feminino,59,1,3,2.0,sem_instrucao,2.0,2.0,6.0,,,,,,,,,,,,,
31,4,feminino,76,1,1,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
12,1,masculino,50,4,5,2.0,fundamental_inc,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,5.0,9.0,48030.0,4.0,2.0,5.0,600.0,600.0
26,4,feminino,28,4,2,2.0,medio,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,2.0,3.0,800.0,260.0
25,4,masculino,7,4,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,
35,4,feminino,60,4,1,2.0,medio,1.0,,,,1.0,cuid_pessoais_domic,5322.0,5.0,2.0,4.0,97000.0,11.0,2.0,3.0,990.0,990.0
31,4,feminino,85,1,1,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
51,4,feminino,14,4,4,1.0,fundamental_inc,1.0,,,,1.0,balc_aliment,5246.0,5.0,1.0,2.0,85011.0,9.0,2.0,2.0,600.0,500.0
43,2,feminino,65,1,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
29,1,masculino,20,4,5,2.0,superior_inc,1.0,,,,1.0,repositor_prateleira,9334.0,9.0,1.0,2.0,48030.0,4.0,2.0,5.0,937.0,937.0
31,4,masculino,50,2,4,2.0,fundamental_inc,1.0,,,,1.0,op_maq_agric_florestal,8341.0,8.0,1.0,1.0,2000.0,1.0,1.0,4.0,937.0,937.0
31,4,feminino,15,1,3,1.0,fundamental,2.0,2.0,4.0,,,,,,,,,,,,,
31,4,feminino,10,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
35,2,feminino,71,4,2,2.0,fundamental_inc,2.0,2.0,4.0,,,,,,,,,,,,,
23,1,masculino,53,4,4,2.0,sem_instrucao,1.0,1.0,,,2.0,,,,,,,,,,,
27,4,feminino,6,1,9,1.0,sem_instrucao,,,,,,,,,,,,,,,,
26,2,feminino,42,4,2,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
31,1,feminino,16,4,2,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
29,4,feminino,14,4,8,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
41,4,masculino,18,1,4,2.0,medio,1.0,,,,1.0,repositor_prateleira,9334.0,9.0,1.0,1.0,48080.0,4.0,1.0,3.0,1000.0,1000.0
27,2,masculino,19,4,3,2.0,fundamental_inc,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,1.0,2.0,41000.0,3.0,2.0,2.0,400.0,400.0
50,4,feminino,5,4,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
21,4,masculino,15,4,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
41,4,masculino,11,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,1,feminino,19,4,3,2.0,medio,2.0,2.0,2.0,,,,,,,,,,,,,
13,2,masculino,1,4,5,,,,,,,,,,,,,,,,,,
25,4,feminino,27,4,4,2.0,fundamental,2.0,2.0,6.0,,,,,,,,,,,,,
21,4,masculino,9,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
43,4,masculino,50,1,3,2.0,medio,1.0,,,,1.0,cozinheiro,5120.0,5.0,4.0,8.0,56011.0,6.0,1.0,3.0,4000.0,4000.0
23,1,masculino,6,1,6,1.0,sem_instrucao,,,,,,,,,,,,,,,,
13,2,feminino,14,4,8,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
21,4,feminino,25,4,4,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
35,2,feminino,64,1,3,2.0,fundamental_inc,1.0,,,1.0,1.0,ajud_cozinha,9412.0,9.0,3.0,7.0,84013.0,8.0,1.0,2.0,2000.0,2000.0
21,4,masculino,0,4,5,,,,,,,,,,,,,,,,,,
52,2,feminino,16,4,3,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
12,1,masculino,8,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
27,1,masculino,36,4,4,2.0,medio,1.0,,,,1.0,guarda_seg,5414.0,5.0,1.0,2.0,86001.0,9.0,2.0,2.0,937.0,937.0
31,4,feminino,62,1,3,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
23,4,masculino,43,4,6,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
26,4,masculino,21,4,3,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
15,4,masculino,9,4,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
24,4,feminino,2,1,3,,,,,,,,,,,,,,,,,,
42,1,masculino,45,1,2,2.0,medio,1.0,,,,1.0,port_zelador,5153.0,5.0,1.0,1.0,78000.0,7.0,1.0,5.0,1200.0,1200.0
31,4,masculino,43,4,3,2.0,sem_instrucao,1.0,,,,1.0,trab_element_constr_edif,9313.0,9.0,1.0,2.0,41000.0,3.0,2.0,3.0,1000.0,300.0
23,4,masculino,61,4,4,2.0,sem_instrucao,2.0,2.0,5.0,,,,,,,,,,,,,
17,4,feminino,2,4,8,,,,,,,,,,,,,,,,,,
24,4,masculino,16,1,4,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
35,2,masculino,37,1,6,2.0,medio,1.0,,,,1.0,outros_trab_element_ind_transf,9329.0,9.0,1.0,1.0,20090.0,2.0,1.0,2.0,1800.0,1800.0
17,1,masculino,25,4,1,2.0,medio,1.0,,,,1.0,trab_serv_info,4225.0,4.0,1.0,1.0,48030.0,4.0,1.0,3.0,1058.0,1058.0
14,1,masculino,27,4,8,1.0,medio_inc,2.0,2.0,5.0,,,,,,,,,,,,,
27,1,masculino,44,4,5,2.0,fundamental_inc,1.0,,,,1.0,mec_ajust_eletric,7412.0,7.0,5.0,9.0,95030.0,10.0,2.0,4.0,1000.0,750.0
25,4,masculino,31,4,3,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,1.0,1.0,1105.0,1.0,1.0,3.0,937.0,937.0
26,4,masculino,53,4,1,2.0,fundamental_inc,1.0,,,,1.0,gesseiro,7123.0,7.0,5.0,9.0,23099.0,2.0,2.0,2.0,930.0,930.0
52,3,masculino,3,4,4,,,,,,,,,,,,,,,,,,
11,4,masculino,32,1,4,2.0,fundamental_inc,1.0,,,,1.0,trab_element_agricult,9211.0,9.0,5.0,9.0,2000.0,1.0,2.0,3.0,1000.0,1000.0
24,4,feminino,52,4,2,2.0,superior,1.0,,,,1.0,prof_ensino_fund,2341.0,2.0,1.0,1.0,85012.0,9.0,1.0,2.0,937.0,937.0
23,2,masculino,25,4,4,1.0,medio,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,78000.0,7.0,1.0,3.0,1100.0,1100.0
23,4,feminino,17,4,4,2.0,medio,2.0,2.0,2.0,,,,,,,,,,,,,
42,4,masculino,41,1,3,2.0,medio,1.0,,,,1.0,dirig_ind_transf,1321.0,1.0,1.0,1.0,17002.0,2.0,1.0,3.0,3000.0,3000.0
29,4,feminino,50,4,2,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
42,4,masculino,54,1,3,2.0,medio,1.0,,,,1.0,agen_imob,3334.0,3.0,5.0,9.0,68000.0,7.0,2.0,1.0,2500.0,2500.0
31,2,feminino,62,4,3,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
35,4,feminino,20,4,5,2.0,medio,1.0,1.0,,,2.0,,,,,,,,,,,
41,4,feminino,16,1,4,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
27,4,masculino,24,4,2,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
33,2,masculino,67,1,2,2.0,fundamental,2.0,2.0,5.0,,,,,,,,,,,,,
42,4,masculino,69,1,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
42,4,feminino,24,2,3,1.0,medio_inc,1.0,1.0,,,2.0,,,,,,,,,,,
42,4,masculino,3,1,5,,,,,,,,,,,,,,,,,,
26,2,feminino,18,4,6,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
32,2,feminino,76,1,2,2.0,superior,2.0,2.0,5.0,,,,,,,,,,,,,
52,4,masculino,12,1,6,1.0,fundamental_inc,,,,,,,,,,,,,,,,
25,1,feminino,18,4,3,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,
51,1,masculino,34,4,5,2.0,superior,2.0,2.0,2.0,,,,,,,,,,,,,
50,4,feminino,13,4,4,1.0,sem_instrucao,,,,,,,,,,,,,,,,
53,1,feminino,26,4,2,2.0,medio,2.0,2.0,6.0,,,,,,,,,,,,,
29,4,feminino,14,4,6,1.0,fundamental_inc,2.0,2.0,5.0,,,,,,,,,,,,,
13,4,masculino,22,4,6,2.0,medio,2.0,2.0,2.0,,,,,,,,,,,,,
21,4,feminino,47,4,3,2.0,sem_instrucao,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,2.0,3.0,900.0,900.0
15,1,feminino,26,2,4,1.0,superior_inc,2.0,2.0,2.0,,,,,,,,,,,,,
42,4,masculino,15,1,4,1.0,fundamental,2.0,2.0,2.0,,,,,,,,,,,,,
27,1,feminino,34,4,2,1.0,fundamental_inc,1.0,1.0,,,2.0,,,,,,,,,,,
33,2,masculino,14,4,6,1.0,fundamental_inc,2.0,2.0,2.0,,,,,,,,,,,,,
33,1,masculino,24,1,3,2.0,medio,1.0,,,,1.0,musico_cantor_compositor,2652.0,2.0,5.0,9.0,90000.0,10.0,2.0,2.0,1450.0,1450.0
27,4,masculino,7,1,3,1.0,sem_instrucao,,,,,,,,,,,,,,,,
27,4,masculino,16,1,5,1.0,medio_inc,2.0,2.0,2.0,,,,,,,,,,,,,
50,1,feminino,63,1,2,2.0,fundamental,2.0,2.0,1.0,,,,,,,,,,,,,
52,1,masculino,49,5,3,2.0,medio,1.0,,,,1.0,pedreiros,7112.0,7.0,5.0,9.0,41000.0,3.0,2.0,3.0,1100.0,1100.0
41,1,masculino,35,1,3,2.0,fundamental_inc,1.0,,,,1.0,comerciante_loja,5221.0,5.0,5.0,9.0,56011.0,6.0,1.0,3.0,2700.0,2700.0
41,1,feminino,33,4,1,2.0,superior,1.0,,,,1.0,dirig_comercio,1221.0,1.0,1.0,1.0,45030.0,4.0,1.0,3.0,5000.0,8000.0
35,4,feminino,11,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
35,1,masculino,38,1,1,1.0,superior,1.0,,,1.0,1.0,profis_relac_pub,2432.0,2.0,3.0,7.0,85014.0,9.0,1.0,3.0,6000.0,6000.0
53,1,masculino,53,1,3,2.0,superior,1.0,,,,1.0,comerciante_loja,5221.0,5.0,4.0,8.0,48072.0,4.0,1.0,5.0,3500.0,3500.0
27,4,feminino,51,1,9,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
29,4,masculino,19,4,2,1.0,medio_inc,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,2.0,48080.0,4.0,2.0,3.0,500.0,500.0
21,4,masculino,19,1,4,1.0,medio,2.0,2.0,2.0,,,,,,,,,,,,,
43,4,feminino,74,1,2,2.0,fundamental_inc,2.0,2.0,3.0,,,,,,,,,,,,,
31,4,feminino,74,1,2,2.0,fundamental_inc,2.0,2.0,1.0,,,,,,,,,,,,,
21,4,masculino,38,4,3,2.0,sem_instrucao,2.0,2.0,3.0,,,,,,,,,,,,,
51,4,feminino,11,4,4,1.0,fundamental_inc,,,,,,,,,,,,,,,,
41,2,feminino,7,1,7,1.0,sem_instrucao,,,,,,,,,,,,,,,,
21,4,masculino,20,4,7,2.0,medio_inc,1.0,,,,1.0,mensageiros_carreg_bagagem_encomenda,9621.0,9.0,1.0,2.0,48030.0,4.0,2.0,5.0,700.0,700.0
24,4,feminino,38,1,4,2.0,medio,1.0,,,,1.0,trab_serv_domest,9111.0,9.0,2.0,4.0,97000.0,11.0,2.0,2.0,200.0,200.0
28,1,feminino,31,1,5,1.0,superior_inc,1.0,,,,1.0,policial_militar,412.0,10.0,3.0,7.0,84016.0,8.0,1.0,4.0,4000.0,4000.0
12,4,masculino,6,4,5,1.0,sem_instrucao,,,,,,,,,,,,,,,,
42,4,feminino,36,1,3,2.0,medio,1.0,,,,1.0,op_maq_costura,8153.0,8.0,1.0,1.0,14001.0,2.0,1.0,3.0,1365.0,1365.0
21,1,masculino,61,2,2,2.0,superior,1.0,,,1.0,1.0,prof_ensino_medio,2330.0,2.0,3.0,7.0,85013.0,9.0,1.0,2.0,6000.0,6000.0
22,4,feminino,63,1,3,2.0,sem_instrucao,2.0,2.0,1.0,,,,,,,,,,,,,
31,3,masculino,1,1,3,,,,,,,,,,,,,,,,,,
41,4,masculino,0,1,3,,,,,,,,,,,,,,,,,,
12,4,masculino,53,4,3,2.0,fundamental_inc,1.0,,,,1.0,criador_gado,6121.0,6.0,5.0,9.0,1201.0,1.0,2.0,2.0,2500.0,2500.0
21,4,feminino,8,1,5,1.0,fundamental_inc,,,,,,,,,,,,,,,,
33,4,masculino,31,4,3,2.0,fundamental,1.0,1.0,,,2.0,,,,,,,,,,,
43,2,masculino,42,4,5,2.0,fundamental_inc,1.0,,,,1.0,trat_couro_pele,7535.0,7.0,1.0,1.0,15011.0,2.0,1.0,3.0,1000.0,1000.0
15,4,masculino,10,4,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
35,4,feminino,23,1,2,2.0,medio,1.0,,,,1.0,escriturario_geral,4110.0,4.0,1.0,1.0,66002.0,7.0,1.0,3.0,1100.0,1100.0
26,2,feminino,30,4,1,2.0,superior,1.0,,,,1.0,agen_compra,3323.0,3.0,1.0,1.0,48080.0,4.0,1.0,3.0,2300.0,2300.0
29,1,masculino,1,4,3,,,,,,,,,,,,,,,,,,
28,4,feminino,20,4,3,2.0,fundamental_inc,2.0,2.0,6.0,,,,,,,,,,,,,
14,4,feminino,66,4,2,1.0,medio_inc,2.0,2.0,5.0,,,,,,,,,,,,,
29,4,masculino,31,4,8,2.0,medio_inc,2.0,2.0,5.0,,,,,,,,,,,,,
42,4,masculino,55,1,4,2.0,medio,1.0,,,,1.0,org_conf_evento,3332.0,3.0,5.0,9.0,90000.0,10.0,2.0,2.0,2300.0,2300.0
35,1,masculino,56,4,2,2.0,fundamental_inc,1.0,,,,1.0,frent_posto_gas,5245.0,5.0,1.0,1.0,48060.0,4.0,1.0,3.0,1300.0,1300.0
31,1,feminino,10,1,3,1.0,fundamental_inc,,,,,,,,,,,,,,,,
32,4,masculino,56,1,2,2.0,fundamental,1.0,,,,1.0,balc_vend_loja,5223.0,5.0,1.0,1.0,48050.0,4.0,1.0,3.0,2000.0,4000.0
